432
#
6313 0.465625        1        0
58 0.45    1    0
6261 0.434375        1        0
1875 0.41875       1       0
6262 0.403125        1        0
624 0.3875      1      0
6264 0.371875        1        0
1876 0.35625       1       0
6263 0.340625        1        0
90 0.325     1     0
6379 0.309375        1        0
1934 0.29375       1       0
6380 0.278125        1        0
653 0.2625      1      0
6378 0.246875        1        0
1933 0.23125       1       0
6377 0.215625        1        0
3 0.2   1   0
6373 0.196875 0.984375        0
1931 0.19375 0.96875       0
6374 0.190625 0.953125        0
652 0.1875 0.9375      0
6376 0.184375 0.921875        0
1932 0.18125 0.90625       0
6375 0.178125 0.890625        0
99 0.175 0.875     0
6387 0.171875 0.859375        0
1938 0.16875 0.84375       0
6388 0.165625 0.828125        0
655 0.1625 0.8125      0
6386 0.159375 0.796875        0
1937 0.15625 0.78125       0
6385 0.153125 0.765625        0
37 0.15 0.75    0
6233 0.146875 0.734375        0
1861 0.14375 0.71875       0
6234 0.140625 0.703125        0
617 0.1375 0.6875      0
6236 0.134375 0.671875        0
1862 0.13125 0.65625       0
6235 0.128125 0.640625        0
81 0.125 0.625     0
6287 0.121875 0.609375        0
1888 0.11875 0.59375       0
6288 0.115625 0.578125        0
630 0.1125 0.5625      0
6286 0.109375 0.546875        0
1887 0.10625 0.53125       0
6285 0.103125 0.515625        0
5 0.1 0.5   0
5321 0.096875 0.484375        0
1405 0.09375 0.46875       0
5322 0.090625 0.453125        0
389 0.0875 0.4375      0
5324 0.084375 0.421875        0
1406 0.08125 0.40625       0
5323 0.078125 0.390625        0
12 0.075 0.375     0
5373 0.0734375  0.367188         0
1431 0.071875 0.359375        0
5374 0.0703125  0.351562         0
402 0.06875 0.34375       0
5376 0.0671875  0.335938         0
1432 0.065625 0.328125        0
5375 0.0640625  0.320312         0
18 0.0625 0.3125      0
5307 0.0609375  0.304688         0
1398 0.059375 0.296875        0
5308 0.0578125  0.289062         0
385 0.05625 0.28125       0
5306 0.0546875  0.273438         0
1397 0.053125 0.265625        0
5305 0.0515625  0.257812         0
8 0.05 0.25    0
5429 0.046875 0.234375        0
1459 0.04375 0.21875       0
5430 0.040625 0.203125        0
416 0.0375 0.1875      0
5432 0.034375 0.171875        0
1460 0.03125 0.15625       0
5431 0.028125 0.140625        0
102 0.025 0.125     0
5417 0.0234375  0.117188         0
1453 0.021875 0.109375        0
5418 0.0203125  0.101562         0
413 0.01875 0.09375       0
5420 0.0171875 0.0859375         0
1454 0.015625 0.078125        0
5419 0.0140625 0.0703125         0
107 0.0125 0.0625      0
6475 0.0109375 0.0546875         0
1982 0.009375 0.046875        0
6476 0.0078125 0.0390625         0
677 0.00625 0.03125       0
6474 0.0046875 0.0234375         0
1981 0.003125 0.015625        0
6473 0.0015625 0.0078125         0
